,상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도
320272,MA010120220811804239,디자인글로,,M1,과학·기술,M112,전문 디자인,M11203,시각 디자인업,M73203,시각 디자인업,11,서울특별시,11440,마포구,11440660,서교동,1144012100,동교동,1144012100102000029,1,대지,200,29.0,서울특별시 마포구 동교동 200-29,114403112014,서울특별시 마포구 동교로,193.0,,1144012100102000029022034,동진빌딩,서울특별시 마포구 동교로 193,121819,3993,,7,,126.922517238605,37.5576874352908
320688,MA010120220811834893,아이티샵홍대,,G2,소매,G222,중고 상품 소매,G22201,중고 상품 소매업,G47862,중고 가전제품 및 통신장비 소매업,11,서울특별시,11440,마포구,11440660,서교동,1144012100,동교동,1144012100101650008,1,대지,165,8.0,서울특별시 마포구 동교동 165-8,114403113014,서울특별시 마포구 양화로,156.0,,1144012100101650008027133,LG팰리스빌딩,서울특별시 마포구 양화로 156,121754,4050,,12,,126.923434201278,37.5561009615472
321619,MA010120220811955777,베이비키스,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,11,서울특별시,11440,마포구,11440660,서교동,1144012000,서교동,1144012000103460020,1,대지,346,20.0,서울특별시 마포구 서교동 346-20,114404139464,서울특별시 마포구 와우산로27길,75.0,,1144012000103460020010124,오복빌딩,서울특별시 마포구 와우산로27길 75,121837,4055,,1,,126.924619400628,37.5555350977256
322758,MA010120220812464147,씨티어브드림즈,,G2,소매,G209,섬유·의복·신발 소매,G20905,기타 의류 소매업,G47414,셔츠 및 블라우스 소매업,11,서울특별시,11440,마포구,11440660,서교동,1144012100,동교동,1144012100101660015,1,대지,166,15.0,서울특별시 마포구 동교동 166-15,114403113014,서울특별시 마포구 양화로,176.0,,1144012100101660014028737,동교동스타피카소,서울특별시 마포구 양화로 176,121818,4051,,4,,126.924968379283,37.5572412394843
323219,MA010120220812494615,에이치투인,,M1,과학·기술,M107,본사·경영 컨설팅,M10703,경영 컨설팅업,M71531,경영 컨설팅업,11,서울특별시,11440,마포구,11440660,서교동,1144012100,동교동,1144012100101580018,1,대지,158,18.0,서울특별시 마포구 동교동 158-18,114404139529,서울특별시 마포구 월드컵북로2길,37.0,,1144012100101580006000001,,서울특별시 마포구 월드컵북로2길 37,121898,3995,,,,126.922596684065,37.5568862358952
323367,MA010120220812582956,이든스애플,,S2,수리·개인,S207,이용·미용,S20702,피부 관리실,S96113,피부 미용업,11,서울특별시,11440,마포구,11440660,서교동,1144012000,서교동,1144012000103470021,1,대지,347,21.0,서울특별시 마포구 서교동 347-21,114403113015,서울특별시 마포구 어울마당로,130.0,,1144012000103470021024741,기린빌딩,서울특별시 마포구 어울마당로 130,121837,4053,,5,,126.924502352231,37.5558043432705
324125,MA010120220812602363,형제케이팝,,N1,시설관리·임대,N105,여행사·보조,N10599,기타 여행 보조/예약 서비스업,N75290,기타 여행 보조 및 예약 서비스업,11,서울특별시,11440,마포구,11440660,서교동,1144012100,동교동,1144012100101650008,1,대지,165,8.0,서울특별시 마포구 동교동 165-8,114403113014,서울특별시 마포구 양화로,156.0,,1144012100101650008027133,LG팰리스빌딩,서울특별시 마포구 양화로 156,121754,4050,,,,126.923434201278,37.5561009615472
324264,MA010120220812852455,에스앤디자산관리,,L1,부동산,L102,부동산 서비스,L10203,부동산 중개/대리업,L68221,부동산 중개 및 대리업,11,서울특별시,11440,마포구,11440660,서교동,1144012100,동교동,1144012100102010045,1,대지,201,45.0,서울특별시 마포구 동교동 201-45,114403112014,서울특별시 마포구 동교로,181.0,6.0,1144012100102010045022046,대명빌딩,서울특별시 마포구 동교로 181-6,121819,3992,,3,,126.921541644916,37.5570568110916
324813,MA010120220812938781,홍대살롱,,S2,수리·개인,S207,이용·미용,S20702,피부 관리실,S96113,피부 미용업,11,서울특별시,11440,마포구,11440660,서교동,1144012100,동교동,1144012100101690002,1,대지,169,2.0,서울특별시 마포구 동교동 169-2,114404139424,서울특별시 마포구 양화로18안길,26.0,6.0,1144012100101690002021950,,서울특별시 마포구 양화로18안길 26-6,121818,4051,,2,,126.92600543585,37.5567460960141
325072,MA010120220812901850,지에스인터네셔널,,G2,소매,G208,가전·통신 소매,G20802,핸드폰 소매업,G47312,통신기기 소매업,11,서울특별시,11440,마포구,11440660,서교동,1144012100,동교동,1144012100101650008,1,대지,165,8.0,서울특별시 마포구 동교동 165-8,114403113014,서울특별시 마포구 양화로,156.0,,1144012100101650008027133,LG팰리스빌딩,서울특별시 마포구 양화로 156,121754,4050,,,,126.923434201278,37.5561009615472
325573,MA010120220813039123,살롱드혜윰,,S2,수리·개인,S207,이용·미용,S20701,미용실,S96112,두발 미용업,11,서울특별시,11440,마포구,11440660,서교동,1144012100,동교동,1144012100101630021,1,대지,163,21.0,서울특별시 마포구 동교동 163-21,114404139620,서울특별시 마포구 홍익로6길,18.0,,1144012100101630021011768,,서울특별시 마포구 홍익로6길 18,121817,4050,,2,,126.922959782129,37.5552496580585
325805,MA010120220813193339,돈수백,,I2,음식,I201,한식,I20102,국/탕/찌개류,I56111,한식 일반 음식점업,11,서울특별시,11440,마포구,11440660,서교동,1144012100,동교동,1144012100101640024,1,대지,164,24.0,서울특별시 마포구 동교동 164-24,114404139620,서울특별시 마포구 홍익로6길,56.0,,1144012100101640024021943,,서울특별시 마포구 홍익로6길 56,121817,4050,,1,,126.92450577008,37.5563540081886
325894,MA010120220813224247,트렌디그룹,,N1,시설관리·임대,N107,사무 지원,N10799,기타 사무 지원 서비스업,N75919,기타 사무 지원 서비스업,11,서울특별시,11440,마포구,11440660,서교동,1144012100,동교동,1144012100101590005,1,대지,159,5.0,서울특별시 마포구 동교동 159-5,114403113014,서울특별시 마포구 양화로,161.0,,1144012100101590005011731,케이스퀘어,서울특별시 마포구 양화로 161,121898,3995,,7,,126.923297793953,37.5569286733792
327075,MA010120220813426412,사회적협동조합좋음,,N1,시설관리·임대,N102,청소·방제,N10201,건축물 일반 청소업,N74211,건축물 일반 청소업,11,서울특별시,11440,마포구,11440660,서교동,1144012100,동교동,1144012100101650008,1,대지,165,8.0,서울특별시 마포구 동교동 165-8,114403113014,서울특별시 마포구 양화로,156.0,,1144012100101650008027133,LG팰리스빌딩,서울특별시 마포구 양화로 156,121754,4050,,,,126.923434201278,37.5561009615472
327125,MA010120220813385091,네일꽃피다,,S2,수리·개인,S207,이용·미용,S20703,네일숍,S96119,기타 미용업,11,서울특별시,11440,마포구,11440660,서교동,1144012000,서교동,1144012000103310013,1,대지,331,13.0,서울특별시 마포구 서교동 331-13,114403113015,서울특별시 마포구 어울마당로,136.0,3.0,1144012000103310013013144,,서울특별시 마포구 어울마당로 136-3,121836,4053,,3,,126.925257706453,37.5560094502112
328184,MA010120220813812770,모멘텀에이치알,,M1,과학·기술,M107,본사·경영 컨설팅,M10703,경영 컨설팅업,M71531,경영 컨설팅업,11,서울특별시,11440,마포구,11440660,서교동,1144012100,동교동,1144012100101590005,1,대지,159,5.0,서울특별시 마포구 동교동 159-5,114403113014,서울특별시 마포구 양화로,161.0,,1144012100101590005011731,케이스퀘어,서울특별시 마포구 양화로 161,121898,3995,,5,,126.923297793953,37.5569286733792
328272,MA010120220813901079,포파코홍대지점,,G2,소매,G220,애완동물·용품 소매,G22001,애완동물/애완용품 소매업,G47852,애완용 동물 및 관련용품 소매업,11,서울특별시,11440,마포구,11440660,서교동,1144012100,동교동,1144012100101580029,1,대지,158,29.0,서울특별시 마포구 동교동 158-29,114403112014,서울특별시 마포구 동교로,192.0,1.0,1144012100101580029011729,,서울특별시 마포구 동교로 192-1,121898,3995,,1,,126.922761115168,37.557257162176
328877,MA010120220813980665,티에스리테일,,I2,음식,I212,비알코올 ,I21201,카페,I56229,기타 비알코올 음료점업,11,서울특별시,11440,마포구,11440660,서교동,1144012100,동교동,1144012100101660001,1,대지,166,1.0,서울특별시 마포구 동교동 166-1,114403113014,서울특별시 마포구 양화로,178.0,,1144012100101660001011788,,서울특별시 마포구 양화로 178,121818,4051,,8,,126.925191088816,37.5574955580318
329216,MA010120220814063128,승모바일,,G2,소매,G208,가전·통신 소매,G20802,핸드폰 소매업,G47312,통신기기 소매업,11,서울특별시,11440,마포구,11440660,서교동,1144012100,동교동,1144012100101650008,1,대지,165,8.0,서울특별시 마포구 동교동 165-8,114403113014,서울특별시 마포구 양화로,156.0,,1144012100101650008027133,LG팰리스빌딩,서울특별시 마포구 양화로 156,121754,4050,,10,,126.923434201278,37.5561009615472
329787,MA010120220814305812,헬로우트립,,N1,시설관리·임대,N105,여행사·보조,N10501,여행사,N75210,여행사업,11,서울특별시,11440,마포구,11440660,서교동,1144012100,동교동,1144012100101600004,1,대지,160,4.0,서울특별시 마포구 동교동 160-4,114403113014,서울특별시 마포구 양화로,147.0,,1144012100101600004027127,아일렉스,서울특별시 마포구 양화로 147,121733,3995,,6,,126.922031608343,37.5560431118831
330399,MA010120220814362892,작업실01,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11440,마포구,11440660,서교동,1144012000,서교동,1144012000103460005,1,대지,346,5.0,서울특별시 마포구 서교동 346-5,114404139616,서울특별시 마포구 홍익로2길,27.0,17.0,1144012000103460005010118,,서울특별시 마포구 홍익로2길 27-17,121837,4055,,1,,126.924246089338,37.5555226865123
330485,MA0101202302A0088428,딥포르,,G2,소매,G209,섬유·의복·신발 소매,G20905,기타 의류 소매업,G47414,셔츠 및 블라우스 소매업,11,서울특별시,11440,마포구,11440660,서교동,1144012000,서교동,1144012000103460020,1,대지,346,20.0,서울특별시 마포구 서교동 346-20,114404139464,서울특별시 마포구 와우산로27길,75.0,,1144012000103460020010124,오복빌딩,서울특별시 마포구 와우산로27길 75,121837,4055,,1,,126.924619400628,37.5555350977256
330539,MA010120220814391372,중소기업자금지원연구소,,M1,과학·기술,M107,본사·경영 컨설팅,M10703,경영 컨설팅업,M71531,경영 컨설팅업,11,서울특별시,11440,마포구,11440660,서교동,1144012000,서교동,1144012000103470021,1,대지,347,21.0,서울특별시 마포구 서교동 347-21,114403113015,서울특별시 마포구 어울마당로,130.0,,1144012000103470021024741,기린빌딩,서울특별시 마포구 어울마당로 130,121837,4053,,3,,126.924502352231,37.5558043432705
331141,MA0101202210A0074277,서울소사이어티클럽,,I2,음식,I211,주점,I21103,생맥주 전문,I56213,생맥주 전문점,11,서울특별시,11440,마포구,11440660,서교동,1144012100,동교동,1144012100101550030,1,대지,155,30.0,서울특별시 마포구 동교동 155-30,114403113014,서울특별시 마포구 양화로,177.0,1.0,1144012100101550030011715,나비호스텔,서울특별시 마포구 양화로 177-1,121816,3994,,,,126.924697350474,37.5579866335083
331211,MA0101202211A0007268,모와즐,,G2,소매,G204,종합 소매,G20499,그 외 기타 종합 소매업,G47190,그 외 기타 종합 소매업,11,서울특별시,11440,마포구,11440660,서교동,1144012100,동교동,1144012100101690017,1,대지,169,17.0,서울특별시 마포구 동교동 169-17,114404139424,서울특별시 마포구 양화로18안길,12.0,,1144012100101690017011821,,서울특별시 마포구 양화로18안길 12,121818,4051,,지,,126.925316159873,37.5566677407743
331394,MA0101202210A0033058,제이제이미디어컴퍼니,,M1,과학·기술,M105,광고,M10501,광고 대행업,M71310,광고 대행업,11,서울특별시,11440,마포구,11440660,서교동,1144012100,동교동,1144012100102000029,1,대지,200,29.0,서울특별시 마포구 동교동 200-29,114403112014,서울특별시 마포구 동교로,193.0,,1144012100102000029022034,동진빌딩,서울특별시 마포구 동교로 193,121819,3993,,7,,126.922517238605,37.5576874352908
332380,MA010120220800121020,샬롬전자홍대,,G2,소매,G209,섬유·의복·신발 소매,G20911,가방 소매업,G47440,가방 및 기타 가죽제품 소매업,11,서울특별시,11440,마포구,11440660,서교동,1144012100,동교동,1144012100101640013,1,대지,164,13.0,서울특별시 마포구 동교동 164-13,114403113015,서울특별시 마포구 어울마당로,121.0,,1144012100101640013011774,,서울특별시 마포구 어울마당로 121,121817,4050,,1,,126.923532509153,37.5555612345446
333117,MA010120220800184250,허근식생활건강,,S2,수리·개인,S208,욕탕·신체관리,S20802,마사지/안마,S96122,마사지업,11,서울특별시,11440,마포구,11440660,서교동,1144012100,동교동,1144012100101560002,1,대지,156,2.0,서울특별시 마포구 동교동 156-2,114403113014,서울특별시 마포구 양화로,175.0,,1144012100101560002022656,마젤란21오피스텔,서울특별시 마포구 양화로 175,121816,3994,,,,126.924349898273,37.5577491983899
333460,MA010120220800243873,영산건축사사무소,,M1,과학·기술,M109,기술 서비스,M10901,건축 설계 및 관련 서비스업,M72111,건축 설계 및 관련 서비스업,11,서울특별시,11440,마포구,11440660,서교동,1144012100,동교동,1144012100101580027,1,대지,158,27.0,서울특별시 마포구 동교동 158-27,114403112014,서울특별시 마포구 동교로,190.0,,1144012100101580027021917,,서울특별시 마포구 동교로 190,121898,3995,,,,126.922514873384,37.5570656970401
333463,MA010120220800243427,인디아투어,,N1,시설관리·임대,N105,여행사·보조,N10501,여행사,N75210,여행사업,11,서울특별시,11440,마포구,11440660,서교동,1144012100,동교동,1144012100101590006,1,대지,159,6.0,서울특별시 마포구 동교동 159-6,114403113014,서울특별시 마포구 양화로,157.0,,1144012100101590006022657,파라다이스텔,서울특별시 마포구 양화로 157,121898,3995,,6,,126.922927847689,37.556682018566
333500,MA010120220800245704,왕조여행사,,N1,시설관리·임대,N105,여행사·보조,N10501,여행사,N75210,여행사업,11,서울특별시,11440,마포구,11440660,서교동,1144012100,동교동,1144012100101650008,1,대지,165,8.0,서울특별시 마포구 동교동 165-8,114403113014,서울특별시 마포구 양화로,156.0,,1144012100101650008027133,LG팰리스빌딩,서울특별시 마포구 양화로 156,121754,4050,,,,126.923434201278,37.5561009615472
333567,MA010120220800236132,홍대여행사,,N1,시설관리·임대,N105,여행사·보조,N10501,여행사,N75210,여행사업,11,서울특별시,11440,마포구,11440660,서교동,1144012100,동교동,1144012100101590006,1,대지,159,6.0,서울특별시 마포구 동교동 159-6,114403113014,서울특별시 마포구 양화로,157.0,,1144012100101590006022657,파라다이스텔,서울특별시 마포구 양화로 157,121898,3995,,,,126.922927847689,37.556682018566
333995,MA010120220800252801,엠플러스어소시에이션,,M1,과학·기술,M105,광고,M10501,광고 대행업,M71310,광고 대행업,11,서울특별시,11440,마포구,11440660,서교동,1144012100,동교동,1144012100102010006,1,대지,201,6.0,서울특별시 마포구 동교동 201-6,114403112014,서울특별시 마포구 동교로,187.0,,1144012100102010006027168,,서울특별시 마포구 동교로 187,121819,3992,,4,,126.921969729114,37.5571958764486
334067,MA010120220800253622,가프,,M1,과학·기술,M105,광고,M10501,광고 대행업,M71310,광고 대행업,11,서울특별시,11440,마포구,11440660,서교동,1144012100,동교동,1144012100101650008,1,대지,165,8.0,서울특별시 마포구 동교동 165-8,114403113014,서울특별시 마포구 양화로,156.0,,1144012100101650008027133,LG팰리스빌딩,서울특별시 마포구 양화로 156,121754,4050,,,,126.923434201278,37.5561009615472
